"parameter_id","test_id","test_code","parameter_code","parameter_name","value_type","unit","display_order","is_mandatory","is_active","lifecycle_status","formula","options","reference_status"
"ae79f561-2fd5-45a7-a8a1-b507c97e3f0a","45e6a8e5-eda2-4f70-84f4-f65b2cfca7a7","IMM-0022","IMM-0022","Anti-GBM Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"01a414cf-93cd-45ed-9cf1-1f5ce985dc3f","afd89f05-1c30-442f-a887-c17e4cffa795","IMM-0023","IMM-0023","Anticardiolipin IgG","Numeric","GPL-U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"b95e6603-343f-47a7-932a-4acb350552e9","640dce8b-2502-4670-a3b2-851c3e72abb4","IMM-0024","IMM-0024","Anticardiolipin IgM","Numeric","MPL-U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"1f445bf7-b3f1-4ecc-996d-69f454b8e3b4","99701e1d-4653-44c9-b7a1-da24ec3eddd6","IMM-0025","IMM-0025","Beta-2 Glycoprotein I IgG","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"e8c58999-4f8f-4f02-b11e-60ea7adf24d9","4dab7f8b-1905-458d-bf36-ac021f664099","IMM-0026","IMM-0026","Beta-2 Glycoprotein I IgM","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"571a810d-de31-4fb1-827d-f0fcc865635d","a1fe02dd-8fd9-46e2-bc5f-1db3310552f2","IMM-0027","IMM-0027-01","dRVVT Screen Ratio","Numeric","Ratio","1","TRUE","TRUE","Active","","","CONFIGURED"
"9c18eb5f-eb32-425b-8aaf-d54752e440e0","a1fe02dd-8fd9-46e2-bc5f-1db3310552f2","IMM-0027","IMM-0027-02","dRVVT Confirm Ratio","Numeric","Ratio","2","TRUE","TRUE","Active","","","CONFIGURED"
"abd04144-3c26-4984-8eae-da86cbcaf675","a1fe02dd-8fd9-46e2-bc5f-1db3310552f2","IMM-0027","IMM-0027-03","Normalized dRVVT Ratio","Calculated","Ratio","3","TRUE","TRUE","Active","","","CONFIGURED"
"1b44587e-4e27-4937-a45e-30d0e99dcffa","a1fe02dd-8fd9-46e2-bc5f-1db3310552f2","IMM-0027","IMM-0027-04","Lupus Anticoagulant Interpretation","Text","","4","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"1845c6e4-86d0-4f7c-8669-dc609cca43b9","1173266b-4495-45d9-a596-7e938618bac0","IMM-0028","IMM-0028","Total IgG","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"5d8585a4-c5be-4d74-9c17-b4deddc5a792","a9463d24-cd42-44f3-87de-ea94aa372ae4","IMM-0029","IMM-0029","Total IgA","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"0371811a-c9a4-4910-a31a-0a14a8a00584","138eb475-394e-45fc-b51b-ea1e9e21962a","IMM-0030","IMM-0030","Total IgM","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"395df667-8192-42f1-b008-e8e4038183c3","f2e2aff0-b125-4312-ad6e-4795cb1637d2","IMM-0031","IMM-0031","Total IgE","Numeric","IU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"45a6e823-1160-4a44-a976-3428df8d6d75","348b942c-9cd9-44ec-abc2-d766aa20ae09","IMM-0032","IMM-0032","IgG Subclass 1","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"563a60d1-9695-4f74-ab09-9a96c76a6dd4","b664e1eb-5d2a-4241-80c2-648e5e8ff27c","IMM-0033","IMM-0033","IgG Subclass 2","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"53a2fd74-064e-44aa-b33a-38664e03259d","4ed0e045-10c3-436d-aaf4-5ccf699925c0","IMM-0034","IMM-0034","IgG Subclass 3","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"d94c421c-481b-4ebc-b7de-8d9d20f510be","3584f22c-4331-45c3-aeb7-99b081832ebe","IMM-0035","IMM-0035","IgG Subclass 4","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"178c8209-700c-416f-ab15-c14e1f5788f5","957d1f3e-2f32-4595-b074-6cdfc031dcf9","IMM-0036","IMM-0036","Cryoglobulin","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"c6be0fe1-4a2f-432c-9725-19da56b16814","7e6e2232-3973-4ef1-aba3-ba0427441319","IMM-0037","IMM-0037","Cryofibrinogen","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"f32e421a-ec25-4209-a34f-3ced8874a10f","11d142ae-ea20-4960-8038-9f2f87e46a18","IMM-0038","IMM-0038","Serum Protein Electrophoresis","Numeric","Pattern","1","TRUE","TRUE","Active","","","CONFIGURED"
"e5797a5b-f506-4c58-b322-483afc90f48c","7eab40f0-8995-41f2-abf9-40baa4842f38","IMM-0039","IMM-0039","Immunofixation Electrophoresis, Serum","Numeric","Pattern","1","TRUE","TRUE","Active","","","CONFIGURED"
"e03cbf28-2f11-4e67-b559-d4a711bc9e72","a28f0746-94be-40c7-b6d0-38c2b3a6e855","IMM-0040","IMM-0040","Free Kappa Light Chain","Numeric","mg/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"6f97ac36-9ba6-4357-83cc-1647b3c17cb5","1b8cafe1-a1c6-40ec-af5f-9fa2edc0bfbe","IMM-0041","IMM-0041","Free Lambda Light Chain","Numeric","mg/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"ef0799a3-9721-4140-86c3-9a5d2770e8b8","43dc47f8-2cd5-4e89-aaf0-cd42f65f8c34","IMM-0042","IMM-0042","Kappa/Lambda Ratio","Numeric","ratio","1","TRUE","TRUE","Active","","","CONFIGURED"
"76f5cecb-3fe8-4045-86f3-21bee0083f1f","d19de2f0-38ae-4f6c-a470-d3f9eb6ffc6c","IMM-0043","IMM-0043","tTG IgA","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"637ff6e2-d6e0-461b-8639-50900395c9f6","b6a234d2-6a89-498c-8f71-e4de8d587d1a","IMM-0044","IMM-0044","tTG IgG","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"77b28ccb-c99b-46b7-b715-9a5adead8792","73e3c66d-b85e-4914-9613-6344eb4a2ed6","IMM-0045","IMM-0045","Deamidated Gliadin Peptide IgA","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"e9f23d8d-8056-4a51-a356-4f226167fd43","afb214f8-8007-4b2a-9cf5-4c369c4e96b7","IMM-0046","IMM-0046","Deamidated Gliadin Peptide IgG","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"8ddb28e8-0545-4c74-8645-b9e19daf4533","45aa46dd-7547-4eee-b70b-6892593389c9","IMM-0047","IMM-0047","Endomysial Antibody IgA","Numeric","Titer","1","TRUE","TRUE","Active","","","CONFIGURED"
"ead05f55-d1a6-4841-b63e-c1dbbe67fe97","c7d39136-9391-4933-a4c0-c1d993dbe3a9","IMM-0048","IMM-0048","Intrinsic Factor Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"a3baf32f-52e5-44e4-bb82-3e7e3c8cf7cb","f03b3106-ecb2-4ec9-aab1-54ea7b95baf7","IMM-0049","IMM-0049","Parietal Cell Antibody","Numeric","Titer","1","TRUE","TRUE","Active","","","CONFIGURED"
"2faa4657-171b-40c1-910d-fe02e3211b40","effa62b9-e38a-43a7-9631-904518925caf","IMM-0050","IMM-0050","Anti-Smooth Muscle Antibody","Numeric","Titer","1","TRUE","TRUE","Active","","","CONFIGURED"
"01146da9-8db4-488e-9c59-6a3b7fd9ea1e","09e17790-f1ca-4ab2-8727-3a52e96a30d7","IMM-0051","IMM-0051","Anti-Mitochondrial Antibody M2","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"d0586ced-2127-411b-9650-3bdaa19ed251","7cf41d01-bf0e-407d-b552-ca25d7bb56b0","IMM-0052","IMM-0052","Liver Kidney Microsomal Antibody (LKM-1)","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"f719ecaa-ec70-425e-8d1b-e9ff24e1f09a","7b4c3b45-87f6-4966-aaee-df69c49c2da1","IMM-0053","IMM-0053","Soluble Liver Antigen Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"6ffe2217-1cd7-4db8-9d63-77829a319efa","92b49df7-d288-445b-8f9f-2115e94e04b9","IMM-0054","IMM-0054","Anti-Phosphatidylserine Antibody IgG","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"3de0800e-3eab-4ace-8d4a-c21e207bb04f","2083d916-a07c-4b0c-90fb-6733f6e8e560","IMM-0055","IMM-0055","Anti-Phosphatidylserine Antibody IgM","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"c8b656a0-2d0c-4fd3-81af-fc958d9acfba","fe01ae03-8acf-4f43-91f4-15053f8e5b47","IMM-0056","IMM-0056","Anti-Histone Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"e963f209-21b1-44b6-9cdf-60098fe1772f","0334a583-0c10-4e7f-a091-b3ade3c68850","IMM-0057","IMM-0057","Anti-Nucleosome Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"5fab74e5-6d73-4810-806c-3eb090807ba3","befb61c2-dd5f-4cf5-8c55-012ec4936f9b","IMM-0058","IMM-0058","Anti-RNA Polymerase III","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"34ffe446-71c2-4a74-bbf5-69808ad0199c","4cb720e3-596a-404a-9a6f-4c6275f402d9","IMM-0059","IMM-0059","Anti-PM/Scl Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"327c7c2c-e034-4051-84f0-6c46cb5b5e9f","bb7c494c-1551-4b22-876b-6ae944236247","IMM-0060","IMM-0060","Anti-Mi-2 Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"da28ee2b-48eb-45d7-995f-210784b41801","21cbb923-7de6-4f47-8d67-fc5d30ed58c8","IMM-0061","IMM-0061","Anti-SRP Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"0218a2a2-6a47-4c88-a271-2f45f8c68f1d","141ffa82-7d4f-4ef9-8abb-a7d85bac7489","IMM-0062","IMM-0062","Anti-AChR Binding Antibody","Numeric","nmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"d835c81c-ea36-41cc-9fd8-aab27d737a6a","2fdecd12-b6f2-464a-98ac-fd98ec061afd","IMM-0063","IMM-0063","Anti-MuSK Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"5a3ee170-7234-4c75-8094-cd146a493659","0e446ff1-d3fd-48c2-a2ae-679caec6a859","IMM-0064","IMM-0064","Aquaporin-4 Antibody","Numeric","Titer","1","TRUE","TRUE","Active","","","CONFIGURED"
"acb60df5-8844-426f-9191-f9327cdde24f","d8791392-2ed2-4352-90d0-da08e57a6e75","IMM-0065","IMM-0065","MOG Antibody","Numeric","Titer","1","TRUE","TRUE","Active","","","CONFIGURED"
"491b2fd0-40c7-4a19-82bc-6fd8202700bb","7d1a507b-6fd1-4250-be9b-e8bf63b34174","IMM-0066","IMM-0066","Anti-GAD65 Antibody","Numeric","IU/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"5dd32d70-607b-4607-b14a-5c27530a72da","b7c4800e-5c7f-4b4d-940f-297b1e218ddc","IMM-0067","IMM-0067","IA-2 Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"65b3d578-a470-4657-8df9-429b020f843b","468950ce-d183-421d-b68c-f8c4987d8521","IMM-0068","IMM-0068","ZnT8 Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"0893196f-b2d7-4ad4-a055-cc0d654bf9a7","7e6ca13e-0c16-416b-979c-8e3559ecb787","IMM-0069","IMM-0069","Islet Cell Antibody","Numeric","Titer","1","TRUE","TRUE","Active","","","CONFIGURED"
"549130cb-d354-4745-9d3a-456cceb119d9","dc596b74-d270-4aa1-97e8-a7e90c779b8d","IMM-0070","IMM-0070","Anti-PLA2R Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"1b653358-4606-4093-ada2-00fae0cfb713","67bf7b91-19d1-456b-94cb-0796e64b282d","IMM-0071","IMM-0071","Anti-THSD7A Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"b6be22ce-6b5c-4cf8-9928-552c3cfe1f90","fcfcd639-bbac-4078-ad08-008fae8ea5a0","IMM-0072","IMM-0072","Anti-BP180 Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"0cbabe2f-bf1b-41dd-9b88-254ecee4f99f","5491b495-628c-4200-8a82-536002d6c26c","IMM-0073","IMM-0073","Anti-BP230 Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"55e5dd63-700c-4beb-84fd-f3f7f9594540","22a0ef96-76bc-44a9-8e5d-9bf576ac5e03","IMM-0074","IMM-0074","Desmoglein 1 Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"42fbb879-e673-4041-b26c-41e42dc3d81d","80048c74-76fd-4511-baf0-cf3e4ef19e8e","IMM-0075","IMM-0075","Desmoglein 3 Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"871b228b-5e13-4d93-a2a4-efc2e6f4a615","816f86e6-0f19-4604-80cd-e91ff5f20b2a","IMM-0076","IMM-0076","Anti-TTG IgA with Total IgA Reflex","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"79ca271b-85e1-4f66-a473-2bc8dfa95977","9756ea81-0099-49b0-9d50-159aa7277886","IMM-0077","IMM-0077","Anti-Saccharomyces cerevisiae IgA","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"19fd2f48-73be-465b-a4b8-0715a6975cc2","ba36b7cf-d7a7-4ce1-9bed-1ffadd9b79bd","IMM-0078","IMM-0078","Anti-Saccharomyces cerevisiae IgG","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"074e851a-0403-4603-81a6-6353f230721c","c613a25b-0d0d-4d2c-949d-848ec7b74708","IMM-0079","IMM-0079","Anti-CCP3","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"bb6454b4-57a1-44f2-9686-1e276a485655","48b1fb8b-3866-4ef3-9b55-516d58d399b7","IMM-0080","IMM-0080","Anti-CarP Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"f356ac8e-098c-4af2-87af-e6e4cc4342e7","4915ae81-471e-4d6a-b099-fa5f347193cc","IMM-0081","IMM-0081","Anti-DFS70 Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"c6936f1f-c7f6-47d4-99fd-321d2dd1d8c2","5659e4a2-cf30-484f-bb7b-2f0c1fea9244","IMM-0082","IMM-0082","Anti-C1q Antibody","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"c332108e-aace-4079-839a-d0c8991447db","191b9c72-8f7d-4d95-ab6e-56350616df61","IMM-0083","IMM-0083","C1 Esterase Inhibitor Level","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"18d143c8-2281-4d27-95d4-e096dfa464c8","b678252f-5b25-4226-ad14-3df4ff365316","IMM-0084","IMM-0084","C1 Esterase Inhibitor Function","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"57fc6171-ec77-4650-bb01-a816cb170184","050a659e-1836-4632-bf66-96f8cef24f66","IMM-0085","IMM-0085","C2 Complement","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"6f63b364-babe-41f3-a0ea-b6c7a07f5d42","89c799f0-44b6-418e-8689-6570d9b7ccad","IMM-0086","IMM-0086","C5 Complement","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"175527bb-c817-4a77-be50-7ec6af1f75ef","e1985793-4e85-480f-b4f9-6046f45dff22","IMM-0087","IMM-0087","Properdin","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"5a6ebdd4-70de-42c8-ac7b-dfc4e2ab7ca0","b5645c5b-e97e-481d-85f9-bd7595ba3046","IMM-0088","IMM-0088","Mannose Binding Lectin","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"985cec27-f6b1-481f-9df6-e3b78fc379d2","6113f6a8-1fee-4845-88e0-ebd3e733def9","IMM-0089","IMM-0089","Neutrophil Oxidative Burst Test","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"55979c33-3f04-4bb7-bf37-cc9548cf2ba9","7a3a5f6f-2b39-42b8-9896-10987f593d67","IMM-0090","IMM-0090","Lymphocyte Subset Panel","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"70896723-d9f9-4b4c-9a3a-10b3a77fcaae","5df2cfea-06f6-4937-8c45-07aa9669d6ed","IMM-0091","IMM-0091","NK Cell Function","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"f4249efa-3d1f-4dab-b834-18fbf359cbbb","c4f99820-70db-4c23-be78-e5b216b86c48","IMM-0092","IMM-0092","Serum Immunoglobulin Electrophoresis","Numeric","U/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"a8ac5895-79bc-45ce-a5b3-f88f14472ca3","d534a883-f874-4893-99d7-d8f835901eee","IMM-0093","IMM-0093-01","Interleukin-6 (IL-6)","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"def2a611-766c-4c5f-a60f-ee56216f2f25","847b326c-f571-4cb0-a87f-0bb8de603147","IMM-INFLAMMATION","IMM-INFLAMMATION","Sepsis & Inflammatory Markers Panel","Heading","","1","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"8c932496-22b5-4298-8f17-318fcc432d10","8e42764b-3098-4552-85c5-9fdbf853f99a","IMM-VITAMINS","IMM-VITAMINS","Vitamins Suite (Vit D & B12)","Heading","","1","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"c6129e1f-bbac-4555-abd4-4ad91a9a9941","49da1aae-0110-4b90-8504-7dd8b2e61f93","MIC-0001","MIC-0001","Gram Stain","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"787619e8-6c27-4509-b830-be0542f88324","d29cb064-8c46-4b58-9419-56caaef70fd4","MIC-0002","MIC-0002","AFB Smear by Ziehl-Neelsen","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"9354c1c5-9a64-49f8-9b0a-496bf100cb68","865a4b1e-e060-45a4-9872-1d8bddcef695","MIC-0003","MIC-0003","AFB Smear by Fluorescent Stain","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"a65a8602-df78-4fd7-ad89-f5ead123bc18","162efa8d-6c0e-49b5-9904-70597f4ea0a3","MIC-0004","MIC-0004","KOH Mount","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"f617a8af-67af-4499-8c5d-4483ee037a68","62d3bc4f-3e64-4695-a211-a55fe54faaa1","MIC-0005","MIC-0005","India Ink Preparation","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"a2c2c9d9-e09f-454d-99b3-f8cb0345dda9","87e8ddb7-5051-47f2-8fc2-d2a3924b3cc4","MIC-0006","MIC-0006","Wet Mount","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"258ee642-cbb1-47f1-ae8a-58078e30a54f","874ed2ac-9fd1-4294-a7bf-2f66fbb9e870","MIC-0007","MIC-0007","Albert Stain","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"5060938d-bfc9-4923-974f-943ba4f54980","dca3949a-45b6-49b3-958e-a00370b9b085","MIC-0008","MIC-0008","Modified Acid Fast Stain","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"14504c3d-5f02-421c-be6b-74f834808389","cc17e727-3b35-4e9e-86c3-3fbc44cfb8b8","MIC-0009","MIC-0009","Lactophenol Cotton Blue Mount","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"26cfd2c5-9ede-4c36-ad15-54dc43429a43","bc519114-2fb1-4ebb-8fe0-857b8fbc3cbf","MIC-0010","MIC-0010","Blood Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"4ac77b58-097e-4ae9-8e15-b36ef4ddbfde","52f6ee5d-1e41-4507-95dd-c4a658951ede","MIC-0011","MIC-0011","Urine Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"aa0bda09-278c-452f-ac82-e4e0fadeb651","e6bd3b05-2330-49dc-8300-d23c2a24e494","MIC-0012","MIC-0012","Stool Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"45fefb2e-b758-4047-8c9a-5b804c71a03e","39aba059-8d26-4602-b07c-2e110c200ec0","MIC-0013","MIC-0013","Sputum Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"cf36e880-b45a-403b-bf7d-40b6795cc07b","d41fad3d-6606-4bfd-9b0e-0529d0ce9a06","MIC-0014","MIC-0014","Pus/Wound Swab Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"515394a2-d20c-4273-b0f8-3f1ae3bbaa0c","5749afa1-1433-49c7-96f9-4f699b56291e","MIC-0015","MIC-0015","Throat Swab Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"e64779f0-5cff-4423-b9ad-2752a722e582","d01d8546-9497-4de7-89b2-e804d05ee7a8","MIC-0016","MIC-0016","Nasal Swab Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"752330b9-d104-4e7b-af6e-27c881496235","52d5872e-18c3-43bf-89ce-eecd2079758d","MIC-0017","MIC-0017","Ear Swab Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"83c1c79d-8736-4822-92c2-cc18230a1dfe","5dd0deaf-8671-40aa-a4ae-93cd9188ae38","MIC-0018","MIC-0018","Eye/Conjunctival Swab Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"ca45891f-13ac-47dc-859f-2f51f9fdf901","635a25c5-8c3c-4562-a87e-8abda719184b","MIC-0019","MIC-0019","CSF Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"1a37dfc3-ed4c-48bd-9372-3359e634127c","9f412134-5574-4089-ad55-b02bcc0bca71","MIC-0020","MIC-0020","Pleural Fluid Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"0835c2c1-5142-4297-86f6-b36dbcc60e14","d01b4bb6-7ef3-4879-9fe6-3eb732c2414e","MIC-0021","MIC-0021","Ascitic Fluid Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"d952dcb8-0c12-441f-aecb-a6ec48336fc3","79f762d1-2fec-42a7-b2f3-a281bb94403c","MIC-0022","MIC-0022","Pericardial Fluid Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"de37133d-0a50-4b60-be96-dd78f38b1e38","d2b76723-34c9-4aa1-862f-db73be222d85","MIC-0023","MIC-0023","Synovial Fluid Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"66468e5a-4012-475b-ab28-e4b14763c91c","6cd4cd68-3ac9-4a23-93d6-fd6a886321a6","MIC-0024","MIC-0024","High Vaginal Swab Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"825fb7a4-d951-48dd-a104-5c3a86f2861e","b01d5316-8ada-4c78-b191-ebe41b5630a2","MIC-0025","MIC-0025","Endocervical Swab Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"046b24d0-5548-484a-8a1c-cf3e733d2c6d","e1776dcf-2a0a-4f4f-bc99-fb7e5cc031fc","MIC-0026","MIC-0026","Urethral Swab Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"8c3f6ae9-fe0c-4002-b74f-552c6afc70c9","c6700366-cc5e-485b-a810-f5d8d7f9dd58","MIC-0027","MIC-0027","Semen Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"d373d090-5985-4ee5-b786-7bc085a5bd98","f9900611-e782-4d1e-ab7c-f6616417be3c","MIC-0028","MIC-0028","Prostatic Secretion Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"bd8088e6-3f64-414f-812c-acc238b340fa","3df21876-5e97-4ac4-8e7e-6702833d4af6","MIC-0029","MIC-0029","Catheter Tip Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"41c428b8-7f19-4aa9-93d8-87839df94478","91b27659-3612-4f26-9cc7-c83a1cc28765","MIC-0030","MIC-0030","Drain Fluid Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"97a37236-52c8-403f-95ff-2314dd57845f","b84c888c-d3b7-4f91-9506-5a0449ca2232","MIC-0031","MIC-0031","Tissue Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"5f936f38-a217-46f9-a7f4-f3877d3dc932","ea7c0ab3-2255-4669-9bcb-7feb2f50cfc5","MIC-0032","MIC-0032","Bone Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"afe11576-bbad-4e04-bcb4-18590ef0cc95","b795453a-1422-4506-8839-dde66c111454","MIC-0033","MIC-0033","Bile Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"733bc948-875d-43a0-9e6e-a2da91b6d935","00e83ad1-6199-4e56-ba0f-18bcdc8269bd","MIC-0034","MIC-0034","Bronchoalveolar Lavage Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"1fd0b416-6a98-4eb7-959e-e3a12ba6c602","f9534bc0-7005-481d-b880-f74f6cf59a98","MIC-0035","MIC-0035","Tracheal Aspirate Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"f7d5a7b9-8544-4774-96e7-89fdbf56f1ca","9596c80d-f722-4713-9292-7f75a3221ea7","MIC-0036","MIC-0036","Endotracheal Aspirate Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"ca80372c-6a18-4290-a596-9ff1b3add903","5c5474ce-a47a-42e3-8179-2616431ce58a","MIC-0037","MIC-0037","Placental Tissue Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"2a8f4e1a-192d-4752-aaaf-f3260c7b37e5","20d33098-0fe6-4d9d-b6e0-307aec54c20e","MIC-0038","MIC-0038","Umbilical Swab Culture & Sensitivity","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
